Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2019-11-06 02:00 AM,2019,11,06,02,72.4,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 03:00 AM,2019,11,06,03,72.7,160,Unhealthy,73.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 04:00 AM,2019,11,06,04,90.8,169,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 05:00 AM,2019,11,06,05,190.4,241,Very Unhealthy,290.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 06:00 AM,2019,11,06,06,201.2,251,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 07:00 AM,2019,11,06,07,160.1,211,Very Unhealthy,119.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 08:00 AM,2019,11,06,08,143.0,196,Unhealthy,126.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 09:00 AM,2019,11,06,09,152.0,202,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 10:00 AM,2019,11,06,10,143.0,196,Unhealthy,134.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 11:00 AM,2019,11,06,11,138.5,194,Unhealthy,134.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-06 12:00 PM,2019,11,06,12,138.5,194,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-06 06:00 PM,2019,11,06,18,-999.0,-999,N/A,78.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-06 07:00 PM,2019,11,06,19,83.5,165,Unhealthy,86.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-06 08:00 PM,2019,11,06,20,87.8,168,Unhealthy,91.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-06 09:00 PM,2019,11,06,21,88.6,168,Unhealthy,90.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-06 10:00 PM,2019,11,06,22,90.1,169,Unhealthy,92.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-06 11:00 PM,2019,11,06,23,87.8,168,Unhealthy,86.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-07 12:00 AM,2019,11,07,00,87.1,167,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 01:00 AM,2019,11,07,01,84.4,166,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 02:00 AM,2019,11,07,02,89.1,168,Unhealthy,103.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 03:00 AM,2019,11,07,03,113.9,181,Unhealthy,140.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 04:00 AM,2019,11,07,04,130.8,190,Unhealthy,147.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 05:00 AM,2019,11,07,05,130.9,190,Unhealthy,131.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 06:00 AM,2019,11,07,06,133.4,191,Unhealthy,136.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 07:00 AM,2019,11,07,07,133.2,191,Unhealthy,133.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 08:00 AM,2019,11,07,08,128.2,189,Unhealthy,123.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 09:00 AM,2019,11,07,09,108.0,178,Unhealthy,87.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 10:00 AM,2019,11,07,10,94.7,171,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 11:00 AM,2019,11,07,11,86.0,167,Unhealthy,77.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 12:00 PM,2019,11,07,12,80.6,164,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 01:00 PM,2019,11,07,13,72.1,160,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 02:00 PM,2019,11,07,14,63.0,155,Unhealthy,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 03:00 PM,2019,11,07,15,63.0,155,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-07 05:00 PM,2019,11,07,17,-999.0,-999,N/A,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 06:00 PM,2019,11,07,18,85.4,166,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 07:00 PM,2019,11,07,19,94.5,171,Unhealthy,102.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 08:00 PM,2019,11,07,20,95.4,172,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-07 09:00 PM,2019,11,07,21,95.4,172,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-07 10:00 PM,2019,11,07,22,110.8,180,Unhealthy,118.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-07 11:00 PM,2019,11,07,23,129.3,189,Unhealthy,143.0,UG/M3,1 Hr,Suspect
Hanoi,PM2.5 - Principal,2019-11-08 12:00 AM,2019,11,08,00,131.8,190,Unhealthy,134.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 01:00 AM,2019,11,08,01,132.4,191,Unhealthy,133.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 02:00 AM,2019,11,08,02,158.6,209,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 03:00 AM,2019,11,08,03,158.3,209,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 04:00 AM,2019,11,08,04,177.7,228,Very Unhealthy,197.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 05:00 AM,2019,11,08,05,128.2,189,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 06:00 AM,2019,11,08,06,98.1,173,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 07:00 AM,2019,11,08,07,79.5,163,Unhealthy,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 08:00 AM,2019,11,08,08,67.7,157,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 09:00 AM,2019,11,08,09,67.7,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 10:00 AM,2019,11,08,10,67.7,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 11:00 AM,2019,11,08,11,67.7,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 12:00 PM,2019,11,08,12,67.7,157,Unhealthy,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 01:00 PM,2019,11,08,13,47.1,130,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 02:00 PM,2019,11,08,14,47.1,130,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 03:00 PM,2019,11,08,15,47.1,130,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 04:00 PM,2019,11,08,16,47.1,130,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 05:00 PM,2019,11,08,17,36.6,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 06:00 PM,2019,11,08,18,36.9,104,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 07:00 PM,2019,11,08,19,36.9,104,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-08 08:00 PM,2019,11,08,20,36.9,104,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 09:00 PM,2019,11,08,21,64.4,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 10:00 PM,2019,11,08,22,84.2,166,Unhealthy,100.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-08 11:00 PM,2019,11,08,23,76.7,162,Unhealthy,70.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 12:00 AM,2019,11,09,00,65.5,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 01:00 AM,2019,11,09,01,66.8,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 02:00 AM,2019,11,09,02,73.9,161,Unhealthy,81.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 03:00 AM,2019,11,09,03,82.0,165,Unhealthy,90.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 04:00 AM,2019,11,09,04,116.0,182,Unhealthy,150.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 05:00 AM,2019,11,09,05,104.5,176,Unhealthy,93.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 06:00 AM,2019,11,09,06,93.7,171,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 07:00 AM,2019,11,09,07,101.3,175,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 08:00 AM,2019,11,09,08,105.1,177,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 09:00 AM,2019,11,09,09,100.1,174,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 10:00 AM,2019,11,09,10,86.0,167,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 11:00 AM,2019,11,09,11,76.5,162,Unhealthy,67.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 12:00 PM,2019,11,09,12,69.7,158,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 01:00 PM,2019,11,09,13,59.3,153,Unhealthy,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 02:00 PM,2019,11,09,14,53.6,146,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 03:00 PM,2019,11,09,15,55.3,150,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 04:00 PM,2019,11,09,16,54.6,148,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 05:00 PM,2019,11,09,17,59.8,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 06:00 PM,2019,11,09,18,68.9,158,Unhealthy,78.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 07:00 PM,2019,11,09,19,80.4,164,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 08:00 PM,2019,11,09,20,99.7,174,Unhealthy,119.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 09:00 PM,2019,11,09,21,106.3,177,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 10:00 PM,2019,11,09,22,121.6,185,Unhealthy,137.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-09 11:00 PM,2019,11,09,23,96.3,172,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 12:00 AM,2019,11,10,00,87.6,168,Unhealthy,79.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 01:00 AM,2019,11,10,01,88.3,168,Unhealthy,89.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 02:00 AM,2019,11,10,02,85.1,166,Unhealthy,82.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 03:00 AM,2019,11,10,03,103.0,176,Unhealthy,121.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 04:00 AM,2019,11,10,04,145.0,197,Unhealthy,187.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 05:00 AM,2019,11,10,05,150.5,201,Very Unhealthy,156.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 06:00 AM,2019,11,10,06,158.7,209,Very Unhealthy,167.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 07:00 AM,2019,11,10,07,156.8,207,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 08:00 AM,2019,11,10,08,147.4,198,Unhealthy,138.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 09:00 AM,2019,11,10,09,127.7,188,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 10:00 AM,2019,11,10,10,117.8,183,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 11:00 AM,2019,11,10,11,96.4,172,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 12:00 PM,2019,11,10,12,77.7,162,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 01:00 PM,2019,11,10,13,62.8,155,Unhealthy,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 02:00 PM,2019,11,10,14,56.9,152,Unhealthy,51.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 03:00 PM,2019,11,10,15,60.4,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 04:00 PM,2019,11,10,16,62.2,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 05:00 PM,2019,11,10,17,64.0,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 06:00 PM,2019,11,10,18,68.0,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 07:00 PM,2019,11,10,19,78.0,163,Unhealthy,88.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 08:00 PM,2019,11,10,20,87.4,167,Unhealthy,97.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 09:00 PM,2019,11,10,21,89.7,169,Unhealthy,92.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 10:00 PM,2019,11,10,22,92.3,170,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-10 11:00 PM,2019,11,10,23,99.1,174,Unhealthy,106.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 12:00 AM,2019,11,11,00,102.1,175,Unhealthy,105.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 01:00 AM,2019,11,11,01,104.5,176,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 02:00 AM,2019,11,11,02,100.1,174,Unhealthy,96.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 03:00 AM,2019,11,11,03,100.5,174,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 04:00 AM,2019,11,11,04,122.3,185,Unhealthy,144.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 05:00 AM,2019,11,11,05,126.6,188,Unhealthy,131.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 06:00 AM,2019,11,11,06,121.7,185,Unhealthy,120.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 07:00 AM,2019,11,11,07,119.3,184,Unhealthy,116.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 08:00 AM,2019,11,11,08,117.4,183,Unhealthy,114.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 09:00 AM,2019,11,11,09,114.2,181,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 10:00 AM,2019,11,11,10,112.2,180,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 11:00 AM,2019,11,11,11,106.2,177,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 12:00 PM,2019,11,11,12,104.4,176,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 01:00 PM,2019,11,11,13,95.0,171,Unhealthy,84.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 02:00 PM,2019,11,11,14,81.9,165,Unhealthy,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 03:00 PM,2019,11,11,15,73.9,161,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 04:00 PM,2019,11,11,16,70.0,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-11 05:00 PM,2019,11,11,17,71.2,159,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-11 06:00 PM,2019,11,11,18,71.2,159,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-11 07:00 PM,2019,11,11,19,71.2,159,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-11 08:00 PM,2019,11,11,20,71.2,159,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2019-11-13 10:00 AM,2019,11,13,10,-999.0,-999,N/A,190.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 11:00 AM,2019,11,13,11,197.2,247,Very Unhealthy,204.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 12:00 PM,2019,11,13,12,154.3,205,Very Unhealthy,115.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 01:00 PM,2019,11,13,13,107.3,178,Unhealthy,69.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 02:00 PM,2019,11,13,14,74.1,161,Unhealthy,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 03:00 PM,2019,11,13,15,51.7,141,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 04:00 PM,2019,11,13,16,40.2,113,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 05:00 PM,2019,11,13,17,39.1,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 06:00 PM,2019,11,13,18,40.5,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 07:00 PM,2019,11,13,19,47.2,130,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 08:00 PM,2019,11,13,20,41.6,116,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 09:00 PM,2019,11,13,21,29.8,88,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 10:00 PM,2019,11,13,22,25.8,80,Moderate,22.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-13 11:00 PM,2019,11,13,23,24.4,77,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 12:00 AM,2019,11,14,00,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 01:00 AM,2019,11,14,01,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 02:00 AM,2019,11,14,02,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 03:00 AM,2019,11,14,03,20.7,69,Moderate,19.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 04:00 AM,2019,11,14,04,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 05:00 AM,2019,11,14,05,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 06:00 AM,2019,11,14,06,22.5,73,Moderate,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 07:00 AM,2019,11,14,07,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 08:00 AM,2019,11,14,08,22.0,72,Moderate,23.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 09:00 AM,2019,11,14,09,25.3,79,Moderate,30.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 10:00 AM,2019,11,14,10,27.8,84,Moderate,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 11:00 AM,2019,11,14,11,32.8,95,Moderate,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 12:00 PM,2019,11,14,12,35.4,100,Moderate,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 01:00 PM,2019,11,14,13,36.7,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 02:00 PM,2019,11,14,14,40.3,113,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 03:00 PM,2019,11,14,15,41.1,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 04:00 PM,2019,11,14,16,42.5,118,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 05:00 PM,2019,11,14,17,45.2,125,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 06:00 PM,2019,11,14,18,48.6,133,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 07:00 PM,2019,11,14,19,55.3,150,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 08:00 PM,2019,11,14,20,60.1,153,Unhealthy,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 09:00 PM,2019,11,14,21,58.0,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 10:00 PM,2019,11,14,22,57.7,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-14 11:00 PM,2019,11,14,23,49.9,136,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 12:00 AM,2019,11,15,00,45.7,126,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 01:00 AM,2019,11,15,01,44.0,122,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 02:00 AM,2019,11,15,02,43.6,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 03:00 AM,2019,11,15,03,44.1,122,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 04:00 AM,2019,11,15,04,43.7,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 05:00 AM,2019,11,15,05,43.4,120,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 06:00 AM,2019,11,15,06,52.0,142,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 07:00 AM,2019,11,15,07,81.5,164,Unhealthy,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 08:00 AM,2019,11,15,08,92.2,170,Unhealthy,103.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 09:00 AM,2019,11,15,09,88.6,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 10:00 AM,2019,11,15,10,81.3,164,Unhealthy,74.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 11:00 AM,2019,11,15,11,64.6,156,Unhealthy,48.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 12:00 PM,2019,11,15,12,59.8,153,Unhealthy,55.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 01:00 PM,2019,11,15,13,54.4,148,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2019-11-15 02:00 PM,2019,11,15,14,56.2,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
